gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,Churn,avg_charge_per_month,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,38,1,0,0,0,0,0,0,0,0,0,19.6,0,18.392307692307693,0,0,0,1,0
1,0,0,0,34,1,0,1,0,1,0,0,0,0,1,49.8,0,49.54857142857143,0,0,0,1,0
0,0,1,0,70,1,1,1,0,0,1,0,1,1,1,101.75,0,99.56760563380281,1,0,0,1,0
0,0,0,0,13,1,0,1,1,0,0,1,0,0,0,55.15,0,53.06428571428571,1,0,0,0,1
1,0,0,0,39,1,1,1,0,0,0,0,0,0,0,75.25,1,75.44125,0,0,0,1,0
0,0,0,0,61,1,1,1,0,1,1,0,1,1,1,103.95,0,103.59677419354838,1,0,0,1,0
0,0,0,0,12,1,1,1,0,0,1,0,1,1,1,100.15,1,89.56153846153846,0,0,0,0,0
1,0,0,0,41,1,0,1,0,1,0,1,1,1,1,99.65,0,100.48452380952382,0,1,1,0,0
1,0,0,0,21,1,1,1,0,0,0,0,0,0,1,73.7,0,70.85000000000001,0,0,0,1,0
1,1,0,0,55,0,0,1,0,0,1,0,1,1,1,50.05,0,48.990178571428565,1,0,0,0,0
1,0,1,0,69,0,0,1,1,0,1,1,1,1,0,60.25,0,57.93571428571428,0,1,0,0,0
1,1,1,1,26,1,1,1,0,1,1,0,1,1,0,105.75,1,100.37962962962963,0,0,0,1,0
0,1,1,0,69,1,0,1,1,1,0,0,0,1,0,87.3,0,86.50785714285715,1,0,1,0,0
0,1,1,0,18,0,0,1,0,0,1,0,1,1,1,48.35,1,42.66842105263158,0,0,0,1,0
1,0,1,1,47,1,1,1,0,1,0,0,0,0,0,54.25,0,52.87916666666666,0,0,0,1,0
0,0,1,1,72,1,0,1,1,1,1,1,1,1,0,85.3,0,83.96164383561644,0,1,0,0,0
1,1,1,0,33,0,0,1,0,1,1,1,1,0,1,50.0,0,51.495588235294115,0,0,0,1,0
0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,24.4,1,12.183333333333332,0,0,0,0,1
0,0,1,1,72,1,1,1,1,1,1,1,1,1,0,90.95,0,91.12945205479451,0,1,1,0,0
1,1,1,0,37,1,0,1,0,0,0,0,0,0,1,72.25,0,67.77499999999999,0,0,0,0,0
0,1,1,1,62,1,1,1,0,1,1,0,0,1,1,96.1,0,95.5452380952381,0,0,1,0,0
0,0,1,0,71,1,0,0,0,0,0,0,0,0,0,19.85,0,19.16111111111111,0,1,1,0,0
1,0,0,1,23,1,0,1,0,1,0,1,0,0,1,55.3,0,53.50833333333333,0,0,0,0,0
0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,20.1,0,17.420588235294115,1,0,0,0,1
1,0,0,0,9,1,0,1,1,0,1,1,1,0,1,69.5,0,65.325,0,0,0,0,1
1,0,1,1,17,1,1,0,0,0,0,0,0,0,1,25.15,0,22.922222222222224,0,1,0,0,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,20.95,1,17.1,0,0,0,0,0
0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,49.55,1,24.775,0,0,0,1,0
0,0,1,0,24,1,1,1,0,0,1,0,0,0,1,79.65,0,77.148,0,0,0,0,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,71.25,0,35.625,0,0,0,1,0
1,1,0,0,72,1,1,1,1,1,1,1,1,1,0,113.8,0,107.47671232876712,0,1,0,0,0
0,0,1,0,72,1,1,0,0,0,0,0,0,0,0,24.55,0,23.982191780821918,0,1,0,1,0
0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,19.7,0,18.016666666666666,0,0,1,0,0
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,20.25,1,17.85,0,0,0,0,1
0,1,1,0,2,1,0,1,0,1,0,0,0,0,0,50.15,1,38.36666666666667,0,0,1,0,0
0,1,1,0,60,1,1,1,0,0,1,0,1,1,1,100.5,0,98.8360655737705,1,0,1,0,0
1,1,1,0,29,1,1,1,0,1,1,0,0,1,1,95.9,1,91.50666666666666,0,0,0,1,0
0,0,0,0,49,1,0,1,0,0,1,1,1,1,1,74.45,0,74.438,0,1,0,0,0
0,1,0,0,30,1,1,1,0,1,1,0,1,1,1,104.1,0,100.68064516129031,0,0,0,1,0
0,0,1,0,53,1,0,0,0,0,0,0,0,0,0,19.05,0,18.34166666666667,1,0,1,0,0
1,0,0,1,39,1,1,0,0,0,0,0,0,0,0,25.0,0,25.10875,0,1,0,0,1
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,19.05,0,15.765,0,0,0,0,1
1,0,0,0,39,1,0,1,0,0,1,1,0,0,0,81.9,0,80.49375,1,0,0,1,0
1,1,0,0,8,1,0,1,0,0,0,0,0,0,1,69.7,0,63.650000000000006,0,0,0,1,0
0,0,1,1,51,1,1,1,0,0,1,0,0,1,1,90.15,0,87.59326923076924,1,0,0,1,0
1,0,1,1,71,1,1,0,0,0,0,0,0,0,0,25.35,0,25.660416666666666,0,1,1,0,0
1,1,0,0,71,1,1,0,0,0,0,0,0,0,1,24.65,0,24.538194444444443,0,1,0,0,1
0,1,1,0,70,1,0,0,0,0,0,0,0,0,1,19.55,0,20.59225352112676,0,1,1,0,0
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,25.25,1,12.625,0,0,0,1,0
1,0,1,0,38,0,0,1,1,1,0,1,1,1,1,60.0,0,56.23589743589743,0,1,0,0,0
0,0,1,0,28,1,0,1,0,1,1,0,0,1,0,89.9,0,83.91379310344827,0,0,1,0,0
0,0,1,0,32,1,0,0,0,0,0,0,0,0,0,19.4,0,19.42878787878788,0,0,0,0,0
1,1,1,0,49,1,0,1,0,1,0,0,0,0,0,49.8,0,47.968,0,1,0,0,1
0,0,1,1,37,1,1,0,0,0,0,0,0,0,1,24.1,0,22.68026315789474,0,1,0,0,0
0,0,0,0,10,1,0,1,0,0,1,1,0,0,0,54.25,0,53.0,0,0,0,1,0
1,0,1,0,67,1,1,1,1,1,1,0,1,1,0,109.9,0,107.82941176470588,1,0,1,0,0
1,0,0,0,7,0,0,1,0,0,1,1,0,0,1,35.5,0,31.19375,1,0,1,0,0
0,0,0,0,51,1,0,1,0,0,0,0,1,1,0,87.55,0,86.07499999999999,1,0,1,0,0
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,45.15,1,41.644999999999996,0,0,0,1,0
0,0,0,0,9,1,0,1,0,0,0,0,1,1,1,88.4,0,78.86,0,0,0,0,1
1,0,0,0,4,1,0,1,0,0,0,1,0,0,1,50.8,0,40.46,0,0,0,0,1
1,0,1,0,71,1,1,1,1,1,1,0,1,0,1,99.0,0,97.14722222222223,0,1,0,1,0
0,0,1,1,50,1,1,1,0,0,0,0,1,0,1,84.4,1,80.70882352941176,0,0,0,0,0
0,1,1,1,24,1,0,1,0,0,1,0,1,1,1,96.55,0,90.538,0,1,0,1,0
1,0,1,0,22,1,0,1,1,0,0,0,1,0,1,59.75,0,59.75434782608695,1,0,0,0,0
1,0,0,0,44,1,1,1,1,1,1,0,1,1,1,111.5,0,109.22555555555554,0,0,0,1,0
0,0,1,1,33,1,1,0,0,0,0,0,0,0,0,24.25,0,24.66176470588235,0,0,0,0,0
0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,75.1,1,37.55,0,0,0,1,0
0,0,1,0,54,1,1,1,0,0,0,0,1,1,1,70.15,1,67.55727272727273,1,0,1,0,0
1,0,0,0,42,1,1,1,0,1,0,0,1,1,1,101.75,1,99.38255813953488,0,0,0,1,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,45.8,1,22.9,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.5,0,10.25,0,0,0,0,1
1,0,0,0,30,1,0,1,1,1,0,1,1,0,0,70.4,0,65.95967741935483,1,0,0,1,0
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,30.55,0,15.275,0,0,0,0,1
1,0,1,1,16,1,1,1,1,1,0,1,1,1,0,84.9,0,82.25,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,20.1,1,10.05,0,0,0,0,1
1,0,1,0,9,0,0,1,0,0,0,1,1,0,0,40.65,1,32.894999999999996,0,0,0,0,1
1,1,1,0,46,1,1,1,0,0,1,0,1,1,1,101.0,1,99.57553191489362,0,0,0,1,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,69.1,1,34.55,0,0,0,1,0
1,0,1,0,71,1,0,1,1,0,0,1,0,0,0,54.5,0,52.474999999999994,0,1,0,0,0
1,0,0,0,43,1,1,1,0,0,0,0,0,0,1,75.35,0,71.85000000000001,0,0,1,0,0
1,0,1,0,50,0,0,1,1,0,0,1,1,0,1,44.45,0,42.910784313725486,1,0,0,0,0
0,0,0,0,13,1,1,1,0,0,0,0,0,0,1,75.0,1,71.38928571428572,0,0,0,0,1
1,0,1,1,19,1,0,1,0,1,0,1,1,1,0,100.0,1,94.4325,1,0,0,0,0
0,0,0,0,41,1,1,1,0,0,1,0,1,1,0,98.05,0,95.0142857142857,0,0,0,0,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,71.15,1,35.575,0,0,0,1,0
0,0,0,0,24,0,0,1,0,1,1,0,1,1,1,54.15,1,49.61,0,0,1,0,0
0,0,1,0,40,1,1,1,0,1,0,0,1,0,0,63.9,0,64.26829268292683,1,0,0,0,0
0,0,1,1,3,1,1,1,0,1,1,0,1,0,1,69.15,0,58.75,0,0,0,0,0
0,0,0,0,37,1,1,1,1,0,0,0,1,0,0,64.65,0,61.78552631578947,1,0,0,0,0
0,0,1,1,67,1,1,1,1,0,1,1,1,1,1,108.75,1,105.23823529411764,0,1,1,0,0
0,0,1,1,32,1,1,1,0,1,0,0,1,1,1,98.85,0,93.62424242424242,0,0,0,1,0
0,0,1,0,6,1,0,1,0,0,0,1,0,0,1,49.15,1,38.68571428571429,0,0,0,1,0
0,0,1,1,32,1,1,1,1,0,0,0,1,0,0,89.6,0,87.93333333333334,0,0,0,1,0
0,0,0,0,59,1,1,1,0,1,1,0,0,0,1,83.25,0,82.485,0,0,0,1,0
0,0,1,0,30,1,0,1,0,1,1,1,0,1,0,70.25,0,70.93225806451613,1,0,0,0,0
1,0,0,1,20,1,0,0,0,0,0,0,0,0,1,19.4,1,17.833333333333332,0,0,0,1,0
0,0,1,1,27,1,1,0,0,0,0,0,0,0,0,24.5,0,27.212500000000002,0,1,0,1,0
0,1,0,0,20,1,1,1,1,0,0,0,0,0,1,79.15,1,72.42380952380952,0,0,0,1,0
1,0,0,1,9,1,0,0,0,0,0,0,0,0,0,20.1,0,19.025,1,0,0,0,1
0,0,1,1,68,1,1,1,1,1,1,0,1,0,1,73.0,0,74.82608695652173,1,0,1,0,0
0,0,1,1,69,1,1,1,1,0,0,1,0,0,0,61.4,0,57.99785714285714,0,1,1,0,0
1,0,0,0,26,1,1,1,0,0,1,1,0,0,1,84.3,0,84.5037037037037,0,0,0,0,1
1,0,1,1,69,1,0,0,0,0,0,0,0,0,0,19.9,0,19.38142857142857,0,1,0,0,0
1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,20.4,0,19.287499999999998,0,1,0,0,1
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,50.75,0,25.375,0,0,0,0,1
1,0,1,1,10,1,0,0,0,0,0,0,0,0,0,20.45,0,22.036363636363635,1,0,0,0,1
0,0,1,1,55,1,1,1,1,1,0,1,0,1,1,75.75,0,76.14732142857143,1,0,0,0,0
1,0,0,0,44,1,0,1,1,0,0,1,1,0,0,65.4,0,61.65666666666667,1,0,0,1,0
1,1,1,0,46,1,0,1,0,0,0,0,0,1,1,80.4,1,76.7063829787234,0,0,0,1,0
1,0,1,1,69,1,0,1,1,1,1,0,0,0,1,59.75,0,58.14142857142857,0,1,0,0,0
1,1,0,0,11,1,0,1,0,0,0,0,0,1,1,78.5,0,72.85000000000001,0,0,0,1,0
0,0,1,0,11,1,1,1,0,1,0,0,1,1,1,102.0,1,95.44583333333333,0,0,0,1,0
1,0,0,0,29,1,0,1,0,0,1,0,0,0,0,48.95,0,44.123333333333335,0,0,0,0,0
0,0,1,0,57,1,1,1,1,0,0,0,1,1,1,99.65,0,94.77672413793104,0,0,0,1,0
1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,18.25,0,18.43793103448276,1,0,1,0,0
0,0,0,0,42,1,0,1,1,0,1,0,0,0,0,54.55,0,57.09418604651163,0,0,1,0,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,20.65,1,12.9,0,0,0,0,1
1,0,0,1,23,0,0,1,1,1,0,1,0,0,0,40.65,0,39.475,1,0,0,0,0
0,0,1,1,18,1,0,0,0,0,0,0,0,0,0,20.45,0,18.789473684210527,0,0,0,0,1
1,0,1,1,62,1,1,0,0,0,0,0,0,0,0,24.8,0,23.432539682539684,1,0,0,0,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,70.8,1,35.4,0,0,0,0,1
1,0,0,0,16,1,1,1,0,0,0,1,0,1,1,89.05,1,85.21176470588235,0,0,1,0,0
0,0,0,0,3,1,1,1,0,0,0,0,1,1,1,96.6,1,72.975,0,0,0,1,0
1,0,0,0,67,1,1,1,1,1,1,1,1,1,1,88.8,0,86.81102941176471,1,0,0,0,0
1,0,0,0,62,1,0,0,0,0,0,0,0,0,1,20.05,0,19.073809523809526,0,1,1,0,0
0,0,1,0,57,1,1,1,0,1,1,0,1,1,1,104.5,1,102.09224137931035,0,0,1,0,0
1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,69.8,0,48.88333333333333,0,0,0,1,0
0,0,1,1,23,1,1,1,1,0,1,1,1,0,1,77.15,0,73.30833333333334,0,1,0,0,0
0,0,0,1,25,0,0,1,1,0,0,1,0,0,0,35.05,0,32.478846153846156,0,1,0,0,0
0,1,0,0,72,1,1,1,0,1,1,1,1,1,1,108.1,0,106.49383561643836,0,1,0,0,0
0,0,1,0,2,1,1,1,0,0,0,0,1,0,1,84.05,0,44.68333333333334,0,0,0,1,0
0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,20.2,0,15.66111111111111,1,0,0,0,0
0,0,0,0,5,1,1,1,0,0,0,0,0,0,1,50.6,1,41.65833333333333,0,0,0,0,1
1,0,0,0,35,0,0,1,0,0,1,0,1,1,0,49.2,0,47.268055555555556,0,0,0,1,0
1,0,0,0,24,1,1,0,0,0,0,0,0,0,0,24.6,0,23.706,1,0,0,1,0
0,0,1,1,2,1,0,1,0,0,0,0,0,0,1,71.65,0,45.25,0,0,0,1,0
1,0,1,1,72,1,1,1,1,1,1,1,0,1,1,104.9,0,105.92671232876712,0,1,1,0,0
0,0,0,0,41,1,1,1,1,1,1,1,1,0,1,106.5,0,101.96190476190475,0,0,0,1,0
1,0,0,1,4,1,0,1,1,0,0,0,0,0,0,49.35,1,43.93,0,0,0,1,0
1,0,0,0,26,1,0,1,0,1,0,0,0,0,0,75.5,0,74.74444444444444,1,0,0,0,0
1,0,0,0,7,1,0,1,0,1,0,0,1,1,1,94.25,1,83.625,0,0,0,1,0
0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,68.95,1,34.475,0,0,0,1,0
0,0,1,1,4,1,1,1,0,1,0,1,0,0,1,58.5,0,44.97,0,0,0,0,1
1,0,0,0,48,1,0,1,0,1,1,1,1,1,0,78.9,0,76.96938775510205,0,1,1,0,0
1,1,0,0,2,1,1,1,0,0,0,0,1,1,1,93.85,1,65.58333333333333,0,0,0,1,0
0,1,1,0,12,1,0,1,1,0,1,1,1,1,1,79.2,0,72.60384615384615,1,0,0,1,0
1,0,1,0,60,1,1,1,1,0,1,1,1,1,1,109.45,0,107.7516393442623,0,0,0,0,0
1,0,0,0,55,1,0,1,1,0,1,1,0,0,1,59.2,0,56.71160714285714,0,1,0,1,0
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,29.15,0,14.575,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.05,0,10.025,0,0,0,0,1
1,0,0,0,4,1,1,1,0,0,0,0,0,0,1,76.05,1,63.779999999999994,0,0,0,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,24.45,1,12.225,0,0,0,0,1
0,0,0,0,42,1,0,1,0,0,1,1,0,1,0,66.5,0,64.25,0,1,1,0,0
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,49.55,0,24.775,0,0,0,0,0
1,0,0,0,7,1,1,1,0,0,1,0,1,0,1,89.35,1,78.98125,0,0,1,0,0
1,0,0,0,3,1,0,1,0,0,1,0,0,0,1,73.6,0,58.125,0,0,1,0,0
0,0,1,0,72,1,1,1,1,1,1,0,1,1,1,82.65,0,81.08698630136986,0,1,1,0,0
1,0,0,0,15,1,1,1,0,0,0,0,0,0,1,49.0,0,46.828125,0,0,0,1,0
1,0,1,0,4,1,0,1,0,0,0,0,1,0,1,80.35,1,61.48,0,0,0,1,0
0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,25.2,0,20.429166666666667,1,0,0,1,0
0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,25.45,0,22.458333333333332,0,0,0,0,1
0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,55.8,1,27.9,0,0,0,1,0
1,0,1,0,72,1,1,1,1,0,1,1,1,1,1,110.9,0,112.88835616438357,0,1,1,0,0
0,0,1,0,55,1,1,1,0,1,0,0,0,0,1,77.75,0,76.18571428571428,0,0,1,0,0
0,0,1,1,40,1,1,0,0,0,0,0,0,0,1,26.2,0,26.28048780487805,0,0,0,1,0
0,0,1,0,57,1,0,0,0,0,0,0,0,0,0,19.9,0,19.23448275862069,0,1,0,0,0
1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,79.05,1,39.525,0,0,0,1,0
1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,95.0,1,47.5,0,0,0,1,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,25.2,1,12.6,0,0,0,0,1
1,1,1,1,52,1,1,1,0,1,1,0,1,1,1,80.85,0,76.97264150943397,1,0,0,1,0
1,1,0,0,41,1,1,1,0,0,1,0,1,1,1,98.4,1,99.70833333333333,0,0,0,1,0
1,0,1,0,43,1,0,1,0,0,0,0,1,0,1,56.35,0,54.34431818181818,1,0,0,0,1
0,0,1,1,47,1,0,0,0,0,0,0,0,0,0,19.3,0,18.552083333333332,0,1,0,0,0
1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,50.4,0,34.3125,0,0,0,0,0
1,1,1,1,66,1,1,1,1,1,1,1,1,0,0,79.4,1,76.93432835820896,0,1,1,0,0
1,0,1,1,55,1,0,1,0,0,1,1,0,0,1,55.25,0,55.7125,0,1,1,0,0
1,0,0,0,29,1,0,0,0,0,0,0,0,0,0,19.1,0,17.65,1,0,0,0,1
0,0,0,1,12,1,1,1,0,0,0,0,1,0,1,84.05,0,74.35,0,0,0,1,0
0,0,1,0,66,1,1,1,0,1,1,0,1,1,1,105.2,0,103.53507462686568,0,0,0,1,0
1,1,0,0,35,1,1,1,0,0,1,0,1,1,1,101.4,1,97.11944444444445,0,0,0,1,0
1,1,1,0,10,1,1,1,0,0,1,0,0,1,1,89.8,1,83.11818181818181,0,0,0,1,0
1,0,1,1,27,1,1,1,0,0,0,0,0,0,1,75.75,0,68.89285714285714,0,0,0,0,0
0,0,0,0,58,1,0,1,0,0,0,1,1,1,1,95.3,0,98.60508474576271,0,0,0,1,0
1,0,1,0,54,1,0,1,1,1,1,1,1,1,0,109.75,1,111.09454545454545,0,1,0,0,0
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,19.85,0,17.880000000000003,0,0,0,0,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,19.3,1,9.433333333333334,1,0,1,0,0
1,0,0,0,6,1,0,1,0,0,0,0,0,0,1,69.1,0,62.142857142857146,0,0,0,1,0
0,1,0,0,26,1,0,1,0,0,0,0,1,1,1,91.25,1,87.10370370370372,0,0,0,1,0
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,20.25,0,18.615000000000002,0,0,0,0,1
1,0,1,0,8,1,0,1,0,1,1,0,0,0,1,54.75,0,49.53888888888889,0,0,0,0,1
1,0,0,0,12,1,0,1,0,0,0,0,1,0,1,81.45,0,70.15384615384616,0,0,0,1,0
0,0,0,0,15,1,1,1,0,0,0,0,0,0,1,49.1,1,42.471875,0,0,0,1,0
1,0,1,0,43,1,1,1,1,0,1,0,1,1,1,80.2,0,81.39999999999999,1,0,0,1,0
1,0,0,0,42,1,1,1,0,0,0,1,1,1,1,100.3,0,98.20813953488371,0,0,0,1,0
0,0,0,0,31,1,1,1,1,0,1,1,0,0,0,65.25,1,62.321875,0,0,1,0,0
0,0,0,1,66,1,1,1,1,0,1,1,0,0,1,90.95,0,88.50820895522388,0,1,1,0,0
0,1,0,0,18,1,1,1,0,1,0,1,0,0,1,85.45,1,79.25526315789473,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.0,0,10.0,0,0,0,0,1
1,0,1,0,61,1,1,1,0,1,0,1,1,0,1,94.1,1,90.94032258064516,0,1,0,1,0
1,0,0,0,10,1,1,1,0,1,0,0,0,0,0,79.85,0,72.47727272727273,0,0,0,1,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,71.65,1,35.825,0,0,0,1,0
0,1,0,0,18,1,0,1,0,1,0,0,0,0,1,73.55,0,71.55,0,0,0,1,0
1,0,1,0,24,1,1,1,0,1,1,0,1,1,1,104.65,1,101.698,0,0,0,1,0
0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,19.3,0,13.675,0,0,0,0,1
1,0,0,0,50,1,0,0,0,0,0,0,0,0,0,20.15,0,19.39313725490196,1,0,1,0,0
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,44.55,0,22.275,0,0,0,1,0
1,0,0,0,2,1,0,1,1,0,0,1,0,0,1,54.45,0,29.099999999999998,0,0,0,0,1
1,0,0,0,17,1,0,0,0,0,0,0,0,0,1,19.65,0,19.530555555555555,1,0,0,0,0
1,0,1,1,69,1,1,1,0,1,1,0,1,1,1,105.0,0,104.25357142857143,0,1,0,1,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,1,88.7,0,86.32465753424657,0,1,1,0,0
0,0,0,0,3,1,1,1,0,0,0,0,0,0,1,74.25,1,52.575,0,0,0,1,0
1,1,1,1,50,1,1,1,1,1,1,0,0,1,1,75.15,0,74.95,0,1,0,0,0
0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,20.25,0,19.41574074074074,0,1,0,0,1
0,0,1,0,58,1,1,1,1,1,0,1,1,1,1,109.1,0,108.36694915254236,0,1,1,0,0
1,0,0,0,46,0,0,1,1,0,0,0,0,0,1,30.75,0,31.68723404255319,1,0,0,0,0
1,1,1,0,72,1,1,1,1,1,1,1,1,1,1,112.9,0,110.43150684931507,0,0,1,0,0
0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,74.2,1,37.1,0,0,0,1,0
0,0,1,1,6,1,1,1,0,1,1,0,1,0,1,94.05,0,74.10714285714286,0,0,0,0,1
1,0,1,0,72,1,1,1,1,1,1,1,0,1,0,78.85,0,78.9472602739726,0,1,0,0,0
1,0,0,0,4,1,0,1,0,0,0,0,0,1,1,55.3,0,47.7,0,0,0,0,1
0,0,1,1,52,1,0,0,0,0,0,0,0,0,0,19.35,0,19.466037735849056,0,1,0,0,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,20.45,0,11.6,1,0,0,0,1
0,0,1,0,65,1,0,0,0,0,0,0,0,0,0,19.35,0,19.999242424242425,0,1,0,0,0
1,1,1,0,43,1,1,1,0,1,0,0,1,1,1,101.0,1,99.73636363636363,0,0,0,1,0
1,0,1,0,4,1,1,1,0,1,0,0,1,1,1,100.2,1,84.03999999999999,0,0,0,1,0
1,1,1,0,25,1,1,1,1,0,0,0,0,1,1,89.05,1,83.74807692307692,1,0,0,1,0
0,0,1,0,51,1,1,1,0,1,0,1,1,1,1,78.65,0,75.97788461538461,1,0,1,0,0
1,0,0,0,12,1,1,1,0,0,1,0,1,1,0,74.75,0,63.61923076923077,0,0,0,0,0
0,0,1,1,57,1,0,1,1,0,0,0,1,1,1,70.1,1,67.47068965517242,1,0,0,0,0
0,0,1,1,24,1,0,0,0,0,0,0,0,0,0,19.9,0,21.34,1,0,0,0,1
0,0,1,0,64,1,1,1,0,0,1,1,0,0,0,58.35,0,57.79153846153846,1,0,0,0,0
0,0,0,0,4,1,0,1,0,1,1,1,1,1,1,105.65,1,88.78,1,0,0,1,0
0,0,0,0,26,1,1,1,0,0,1,0,1,1,1,100.5,0,96.29444444444444,0,0,0,0,0
0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,20.05,0,17.76875,0,0,0,0,1
1,1,1,0,64,1,1,0,0,0,0,0,0,0,0,25.65,0,26.78153846153846,0,1,1,0,0
1,1,1,0,36,1,1,1,0,1,0,0,1,1,1,96.5,1,92.86756756756756,0,0,0,1,0
0,0,1,0,27,1,1,1,0,0,0,0,1,1,0,95.0,0,87.94821428571429,0,0,1,0,0
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,70.85,1,35.425,0,0,0,0,1
0,0,0,0,35,1,1,1,1,0,1,1,1,1,1,85.95,1,86.39166666666667,1,0,1,0,0
1,0,0,0,4,1,0,1,0,0,1,0,0,0,1,73.9,1,56.17,0,0,0,1,0
0,0,1,1,8,1,0,1,0,0,0,0,0,0,1,45.45,0,45.75,0,0,0,1,0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,20.0,0,18.054545454545455,0,0,1,0,0
0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,49.2,0,34.56666666666667,0,0,0,0,1
0,0,1,0,58,1,1,1,1,1,1,0,1,1,1,109.45,1,104.14491525423729,0,1,0,0,0
1,0,1,0,51,1,0,1,1,1,1,1,1,1,1,83.25,0,78.64326923076922,0,1,1,0,0
0,0,1,1,46,1,0,0,0,0,0,0,0,0,1,19.25,0,18.387234042553192,0,1,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,19.65,0,9.825,0,0,0,0,0
1,0,0,0,46,1,1,1,0,0,0,0,0,0,0,72.8,0,69.13617021276596,0,0,0,0,0
0,0,1,0,50,1,1,1,1,1,0,1,1,1,1,109.65,0,105.99607843137255,0,0,0,0,0
1,0,1,1,53,1,0,1,0,1,0,1,1,0,0,65.0,0,62.2925925925926,0,0,1,0,0
1,0,1,0,61,1,1,1,0,1,1,1,1,1,1,114.1,0,115.03467741935484,0,0,0,1,0
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,20.65,0,15.591666666666667,0,0,0,0,0
1,0,0,0,47,1,0,1,1,1,1,1,1,1,1,86.95,0,86.22708333333333,1,0,0,0,0
0,0,0,0,54,1,1,1,0,1,1,0,1,0,1,94.75,0,93.12272727272727,1,0,0,0,0
1,0,0,1,19,0,0,1,0,0,0,0,0,0,1,25.35,0,28.305,0,0,1,0,0
0,0,0,1,26,1,0,1,0,1,1,1,1,1,1,105.45,0,100.56666666666668,0,1,0,1,0
1,0,1,1,70,1,1,0,0,0,0,0,0,0,0,25.4,0,25.099295774647885,0,1,0,0,1
1,0,1,0,17,1,1,1,0,1,1,0,1,1,1,102.55,0,96.80555555555556,0,0,0,1,0
0,0,0,0,30,1,1,1,0,1,0,0,1,1,1,100.2,1,96.25161290322582,0,0,0,1,0
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,24.0,0,12.0,0,0,0,0,1
